Row,Prompt_Variant,Model,compound,narr_compound,p_negative,p_neutral,p_positive,roberta_score,roberta_label
5541,v2_empathetic,ChatGPT,0.743,-0.5442,0.59253466,0.35839784,0.049067482,-0.54346716,negative
5538,v1_terse,ChatGPT,0.8283,-0.1779,0.19023265,0.6888244,0.12094288,-0.069289766,neutral
5538,v3_structured,ChatGPT,-0.2204,-0.1779,0.24477845,0.73119146,0.024030056,-0.2207484,neutral
5538,v2_empathetic,ChatGPT,0.5754,-0.1779,0.74116313,0.24212031,0.016716614,-0.72444654,negative
5531,v3_structured,ChatGPT,-0.4767,-0.9614,0.5467041,0.44013712,0.013158786,-0.5335453,negative
5541,v3_structured,ChatGPT,-0.6597,-0.5442,0.49016756,0.4951934,0.014638984,-0.47552857,neutral
5543,v2_empathetic,ChatGPT,-0.5256,-0.5267,0.8360959,0.15126975,0.01263433,-0.8234616,negative
5543,v3_structured,ChatGPT,-0.5574,-0.5267,0.63936293,0.35091546,0.009721601,-0.62964135,negative
5543,v1_terse,ChatGPT,0.8402,-0.5267,0.37918422,0.59073144,0.030084332,-0.34909987,neutral
5548,v1_terse,ChatGPT,0.8014,-0.9056,0.040738743,0.76122373,0.19803748,0.15729873,neutral
5548,v2_empathetic,ChatGPT,0.8225,-0.9056,0.7336382,0.25224736,0.01411445,-0.7195238,negative
5548,v3_structured,ChatGPT,-0.4063,-0.9056,0.56586945,0.42335555,0.010775045,-0.5550944,negative
5554,v1_terse,ChatGPT,0.6514,0.2828,0.04369853,0.7075899,0.24871154,0.205013,neutral
5550,v3_structured,ChatGPT,-0.4588,-0.9879,0.31616247,0.6646555,0.01918199,-0.29698047,neutral
5551,v1_terse,ChatGPT,-0.2732,-0.2973,0.2689341,0.68251795,0.048548006,-0.22038609,neutral
5550,v2_empathetic,ChatGPT,0.8892,-0.9879,0.6762939,0.30131552,0.022390682,-0.65390325,negative
5551,v2_empathetic,ChatGPT,0.9423,-0.2973,0.48319516,0.4721074,0.044697475,-0.4384977,negative
5552,v3_structured,ChatGPT,-0.7906,-0.955,0.58770496,0.39890206,0.013392932,-0.57431203,negative
5552,v1_terse,ChatGPT,0.6908,-0.955,0.03808066,0.5323843,0.42953506,0.3914544,neutral
5550,v1_terse,ChatGPT,0.6705,-0.9879,0.095752336,0.76310015,0.14114754,0.045395203,neutral
5554,v2_empathetic,ChatGPT,0.8786,0.2828,0.3961147,0.55168164,0.052203596,-0.3439111,neutral
5554,v3_structured,ChatGPT,-0.5327,0.2828,0.6397035,0.34951016,0.010786337,-0.62891716,negative
5552,v2_empathetic,ChatGPT,0.6164,-0.955,0.5236109,0.42170936,0.054679792,-0.4689311,negative
5563,v3_structured,ChatGPT,-0.0516,0.3612,0.06073489,0.90099937,0.038265765,-0.022469126,neutral
5561,v3_structured,ChatGPT,-0.4215,-0.8546,0.5961838,0.3918908,0.0119254375,-0.5842583,negative
5563,v2_empathetic,ChatGPT,0.3645,0.3612,0.5681453,0.4051236,0.02673109,-0.5414142,negative
5561,v1_terse,ChatGPT,0.684,-0.8546,0.5196465,0.46056432,0.01978913,-0.4998574,negative
5551,v3_structured,ChatGPT,-0.4767,-0.2973,0.5197271,0.46907052,0.011202299,-0.50852484,negative
5564,v2_empathetic,ChatGPT,0.9047,-0.3767,0.52571344,0.41666865,0.05761782,-0.46809563,negative
5564,v3_structured,ChatGPT,0.4019,-0.3767,0.614043,0.37400195,0.011955053,-0.602088,negative
5561,v2_empathetic,ChatGPT,0.0101,-0.8546,0.8168011,0.17014648,0.013052481,-0.8037486,negative
5570,v1_terse,ChatGPT,0.8757,-0.7251,0.028980443,0.6301453,0.34087417,0.31189373,neutral
5563,v1_terse,ChatGPT,-0.0516,0.3612,0.053864073,0.8789617,0.067174286,0.013310213,neutral
5566,v3_structured,ChatGPT,-0.1531,0.1613,0.44000545,0.5419405,0.018053982,-0.42195147,neutral
5570,v2_empathetic,ChatGPT,0.9495,-0.7251,0.4388938,0.50551385,0.055592366,-0.38330144,neutral
5564,v1_terse,ChatGPT,0.0735,-0.3767,0.69801974,0.2867269,0.015253384,-0.6827664,negative
5573,v2_empathetic,ChatGPT,0.8906,0.3818,0.53356135,0.41822448,0.048214238,-0.48534712,negative
5570,v3_structured,ChatGPT,-0.7351,-0.7251,0.47264874,0.5115599,0.015791431,-0.45685732,neutral
5566,v2_empathetic,ChatGPT,0.7876,0.1613,0.71895295,0.24989106,0.031155983,-0.68779695,negative
5573,v1_terse,ChatGPT,0.5719,0.3818,0.13412327,0.8109758,0.054900926,-0.07922234,neutral
5566,v1_terse,ChatGPT,0.25,0.1613,0.6824406,0.30320287,0.014356594,-0.66808397,negative
5573,v3_structured,ChatGPT,-0.3612,0.3818,0.49032024,0.49498934,0.014690406,-0.47562984,neutral
5578,v2_empathetic,ChatGPT,0.8275,-0.9452,0.609915,0.3567668,0.03331824,-0.5765968,negative
5576,v2_empathetic,ChatGPT,0.3641,-0.5407,0.66172624,0.28664806,0.051625766,-0.61010045,negative
5582,v3_structured,ChatGPT,-0.6124,-0.747,0.21619923,0.7618175,0.021983325,-0.19421591,neutral
5578,v1_terse,ChatGPT,0.7379,-0.9452,0.022144077,0.46341893,0.51443696,0.49229288,positive
5576,v1_terse,ChatGPT,0.7311,-0.5407,0.43533885,0.51691586,0.047745332,-0.3875935,neutral
5576,v3_structured,ChatGPT,-0.4215,-0.5407,0.37739408,0.60022485,0.022381056,-0.355013,neutral
5582,v1_terse,ChatGPT,0.6231,-0.747,0.12474417,0.7810811,0.09417472,-0.030569449,neutral
5578,v3_structured,ChatGPT,-0.5719,-0.9452,0.34835926,0.6357125,0.015928218,-0.33243105,neutral
5582,v2_empathetic,ChatGPT,0.4767,-0.747,0.7059308,0.27328932,0.020779826,-0.685151,negative
5588,v1_terse,ChatGPT,0.6249,0.6249,0.04407121,0.81160146,0.14432736,0.100256145,neutral
5588,v3_structured,ChatGPT,-0.4939,0.6249,0.2868551,0.69213235,0.02101254,-0.26584256,neutral
5588,v2_empathetic,ChatGPT,0.8373,0.6249,0.4218694,0.52471256,0.053418055,-0.36845136,neutral
5594,v3_structured,ChatGPT,0.0,-0.1027,0.25673392,0.7194248,0.023841338,-0.23289259,neutral
5595,v2_empathetic,ChatGPT,0.7206,-0.9442,0.63696235,0.3366413,0.026396306,-0.610566,negative
5597,v2_empathetic,ChatGPT,0.5918,-0.988,0.7242506,0.25072375,0.025025655,-0.69922495,negative
5597,v3_structured,ChatGPT,-0.4767,-0.988,0.44763538,0.5371369,0.015227723,-0.43240765,neutral
5594,v2_empathetic,ChatGPT,-0.5733,-0.1027,0.74684554,0.23290873,0.02024575,-0.7265998,negative
5595,v1_terse,ChatGPT,0.492,-0.9442,0.6570501,0.32225382,0.020696087,-0.63635397,negative
5597,v1_terse,ChatGPT,0.0598,-0.988,0.07231475,0.7407082,0.18697709,0.11466234,neutral
5594,v1_terse,ChatGPT,0.4779,-0.1027,0.6956907,0.28179398,0.022515258,-0.67317545,negative
5595,v3_structured,ChatGPT,-0.4019,-0.9442,0.41255638,0.57220787,0.015235752,-0.39732063,neutral
5601,v1_terse,ChatGPT,0.5461,-0.9835,0.06751353,0.6805126,0.2519739,0.18446037,neutral
5601,v2_empathetic,ChatGPT,0.6915,-0.9835,0.7463775,0.22792229,0.02570016,-0.7206774,negative
5606,v2_empathetic,ChatGPT,0.7351,0.6652,0.8003942,0.18568449,0.013921298,-0.78647286,negative
5601,v3_structured,ChatGPT,-0.5719,-0.9835,0.33914107,0.64438635,0.016472535,-0.32266852,neutral
5606,v1_terse,ChatGPT,0.7667,0.6652,0.6866632,0.29688266,0.01645406,-0.67020917,negative
5606,v3_structured,ChatGPT,-0.4767,0.6652,0.12009978,0.8480455,0.031854697,-0.08824509,neutral
5609,v1_terse,ChatGPT,0.7231,-0.9161,0.4322025,0.5278366,0.039960857,-0.39224163,neutral
5611,v2_empathetic,ChatGPT,-0.6164,-0.9877,0.7607639,0.22077812,0.01845794,-0.74230593,negative
5609,v3_structured,ChatGPT,-0.6124,-0.9161,0.54066086,0.4453781,0.013961097,-0.5266998,negative
5611,v1_terse,ChatGPT,-0.0451,-0.9877,0.6023435,0.37205005,0.025606409,-0.5767371,negative
5612,v1_terse,ChatGPT,-0.7096,-0.0966,0.70937884,0.27946523,0.011155951,-0.6982229,negative
5611,v3_structured,ChatGPT,-0.7506,-0.9877,0.33674234,0.64419466,0.019063013,-0.31767932,neutral
5612,v2_empathetic,ChatGPT,0.3818,-0.0966,0.82948285,0.1581742,0.012342932,-0.8171399,negative
5612,v3_structured,ChatGPT,-0.7759,-0.0966,0.6601662,0.32734072,0.012493033,-0.6476732,negative
5609,v2_empathetic,ChatGPT,0.1946,-0.9161,0.7296781,0.253022,0.017299864,-0.7123782,negative
5620,v1_terse,ChatGPT,0.5106,0.4137,0.25416222,0.6884414,0.057396438,-0.19676578,neutral
5616,v2_empathetic,ChatGPT,0.8658,-0.9767,0.4873259,0.46128133,0.05139273,-0.43593317,negative
5616,v3_structured,ChatGPT,-0.6808,-0.9767,0.52736366,0.46005833,0.012577964,-0.5147857,negative
5616,v1_terse,ChatGPT,-0.2006,-0.9767,0.061985,0.8183726,0.11964243,0.057657428,neutral
5620,v2_empathetic,ChatGPT,-0.4476,0.4137,0.42107067,0.5166506,0.062278695,-0.35879198,neutral
5620,v3_structured,ChatGPT,0.25,0.4137,0.4247809,0.55663085,0.018588288,-0.40619263,neutral
5625,v3_structured,ChatGPT,-0.4767,-0.5423,0.49473932,0.49182376,0.013436954,-0.48130238,negative
5624,v1_terse,ChatGPT,0.5147,-0.872,0.07282627,0.794476,0.13269782,0.059871554,neutral
5625,v1_terse,ChatGPT,0.4767,-0.5423,0.61589944,0.36553395,0.018566644,-0.5973328,negative
5624,v3_structured,ChatGPT,-0.7184,-0.872,0.538716,0.4464794,0.014804571,-0.5239115,negative
5624,v2_empathetic,ChatGPT,0.8906,-0.872,0.6141558,0.35227075,0.033573456,-0.5805824,negative
5625,v2_empathetic,ChatGPT,-0.5423,-0.5423,0.7506743,0.23211625,0.017209476,-0.73346484,negative
5629,v1_terse,ChatGPT,0.4069,-0.836,0.5845504,0.39248583,0.022963794,-0.56158656,negative
5629,v3_structured,ChatGPT,-0.2441,-0.836,0.47027382,0.51338875,0.016337452,-0.45393637,neutral
5629,v2_empathetic,ChatGPT,0.8633,-0.836,0.70243794,0.27646664,0.021095365,-0.6813426,negative
5638,v1_terse,ChatGPT,0.8523,-0.9687,0.27694315,0.6550493,0.068007514,-0.20893563,neutral
5640,v3_structured,ChatGPT,-0.5859,0.6901,0.5934502,0.39355764,0.012992154,-0.58045805,negative
5638,v3_structured,ChatGPT,-0.4019,-0.9687,0.44760576,0.5355445,0.016849713,-0.43075603,neutral
5643,v1_terse,ChatGPT,-0.4215,-0.91,0.65297604,0.32946408,0.017559968,-0.6354161,negative
5643,v2_empathetic,ChatGPT,0.561,-0.91,0.69214696,0.2772218,0.030631205,-0.6615158,negative
5639,v3_structured,ChatGPT,-0.4543,0.1551,0.5087476,0.4773609,0.01389145,-0.49485612,negative
5640,v1_terse,ChatGPT,0.5461,0.6901,0.08072628,0.8300899,0.0891839,0.008457616,neutral
5641,v2_empathetic,ChatGPT,0.8781,-0.9709,0.52444553,0.41868237,0.056872,-0.46757352,negative
5640,v2_empathetic,ChatGPT,0.9471,0.6901,0.32923552,0.59441257,0.07635194,-0.25288358,neutral
5638,v2_empathetic,ChatGPT,-0.4822,-0.9687,0.81340647,0.17417829,0.012415304,-0.8009912,negative
5641,v3_structured,ChatGPT,-0.8402,-0.9709,0.55329055,0.4334861,0.013223356,-0.5400672,negative
5639,v2_empathetic,ChatGPT,0.7698,0.1551,0.64072365,0.33902478,0.02025152,-0.62047213,negative
5641,v1_terse,ChatGPT,0.6712,-0.9709,0.06702444,0.77140796,0.16156767,0.09454323,neutral
5648,v2_empathetic,ChatGPT,0.713,-0.9533,0.77334625,0.21115261,0.015501083,-0.75784516,negative
5639,v1_terse,ChatGPT,0.4633,0.1551,0.49647984,0.4741171,0.02940296,-0.46707687,negative
5648,v1_terse,ChatGPT,0.5868,-0.9533,0.023412103,0.41776165,0.5588262,0.5354141,positive
5648,v3_structured,ChatGPT,-0.2415,-0.9533,0.4763928,0.50727034,0.016336795,-0.460056,neutral
5655,v2_empathetic,ChatGPT,0.8814,0.7667,0.49581948,0.43822023,0.065960325,-0.42985916,negative
5643,v3_structured,ChatGPT,-0.7845,-0.91,0.7905561,0.20165794,0.0077859354,-0.78277016,negative
5656,v2_empathetic,ChatGPT,-0.2558,-0.229,0.69815826,0.2788358,0.023006031,-0.67515224,negative
5655,v1_terse,ChatGPT,0.3237,0.7667,0.045061097,0.6790245,0.27591434,0.23085324,neutral
5656,v1_terse,ChatGPT,-0.4543,-0.229,0.7078167,0.2800739,0.012109265,-0.69570744,negative
5655,v3_structured,ChatGPT,-0.8519,0.7667,0.49544686,0.48892468,0.015628535,-0.4798183,negative
5657,v2_empathetic,ChatGPT,-0.144,-0.9237,0.68074465,0.2902011,0.029054217,-0.6516904,negative
5657,v3_structured,ChatGPT,-0.6561,-0.9237,0.67955834,0.31045043,0.009991251,-0.6695671,negative
5657,v1_terse,ChatGPT,0.6486,-0.9237,0.05105734,0.7947989,0.15414377,0.10308643,neutral
5663,v1_terse,ChatGPT,0.8316,-0.5641,0.45148578,0.49306884,0.055445388,-0.39604038,neutral
5663,v3_structured,ChatGPT,-0.2023,-0.5641,0.618608,0.36812997,0.013262055,-0.60534596,negative
5656,v3_structured,ChatGPT,-0.6249,-0.229,0.532853,0.45465925,0.01248776,-0.52036524,negative
5665,v1_terse,ChatGPT,0.7184,-0.9674,0.12910718,0.7387878,0.132105,0.0029978156,neutral
5663,v2_empathetic,ChatGPT,0.8599,-0.5641,0.49369764,0.437524,0.06877837,-0.42491928,negative
5665,v2_empathetic,ChatGPT,0.7357,-0.9674,0.60581356,0.35344046,0.040745985,-0.5650676,negative
5665,v3_structured,ChatGPT,-0.6369,-0.9674,0.6533647,0.33571255,0.010922631,-0.6424421,negative
5671,v3_structured,ChatGPT,0.128,-0.6229,0.5265404,0.45997658,0.013483064,-0.51305735,negative
5674,v1_terse,ChatGPT,0.8316,0.9892,0.035077475,0.6944407,0.27048174,0.23540425,neutral
5674,v2_empathetic,ChatGPT,0.9432,0.9892,0.24518654,0.55257386,0.20223957,-0.042946965,neutral
5675,v1_terse,ChatGPT,0.5461,0.9091,0.6613945,0.32293975,0.015665742,-0.6457287,negative
5671,v2_empathetic,ChatGPT,0.6124,-0.6229,0.6181601,0.32677865,0.055061184,-0.56309897,negative
5674,v3_structured,ChatGPT,0.4019,0.9892,0.10793047,0.85760266,0.03446687,-0.0734636,neutral
5671,v1_terse,ChatGPT,0.9081,-0.6229,0.80019194,0.18962921,0.010178835,-0.7900131,negative
5675,v3_structured,ChatGPT,0.6565,0.9091,0.702826,0.28738827,0.009785767,-0.69304025,negative
5685,v1_terse,ChatGPT,0.836,-0.6908,0.08347696,0.7397081,0.17681485,0.09333789,neutral
5685,v3_structured,ChatGPT,-0.7506,-0.6908,0.63882905,0.34747085,0.013700095,-0.625129,negative
5675,v2_empathetic,ChatGPT,0.9766,0.9091,0.57055634,0.39170712,0.037736557,-0.5328198,negative
5685,v2_empathetic,ChatGPT,0.8319,-0.6908,0.6453147,0.32434952,0.030335795,-0.6149789,negative
5701,v3_structured,ChatGPT,-0.0516,-0.4793,0.67633426,0.31241095,0.011254819,-0.6650794,negative
5703,v1_terse,ChatGPT,0.5461,0.8034,0.7575524,0.23173834,0.010709233,-0.74684316,negative
5703,v2_empathetic,ChatGPT,0.3016,0.8034,0.8152024,0.16876073,0.016036877,-0.79916555,negative
5704,v2_empathetic,ChatGPT,0.9086,0.2244,0.46426043,0.4848058,0.05093376,-0.41332668,neutral
5701,v1_terse,ChatGPT,-0.4767,-0.4793,0.6666479,0.3110048,0.022347324,-0.6443006,negative
5701,v2_empathetic,ChatGPT,0.4464,-0.4793,0.7530725,0.22790903,0.019018432,-0.7340541,negative
5704,v1_terse,ChatGPT,0.7096,0.2244,0.46569747,0.5030997,0.031202827,-0.43449464,neutral
5703,v3_structured,ChatGPT,0.4767,0.8034,0.33973184,0.6437995,0.016468655,-0.3232632,neutral
5704,v3_structured,ChatGPT,0.4019,0.2244,0.47012222,0.51458305,0.015294737,-0.4548275,neutral
5710,v1_terse,ChatGPT,-0.0772,0.0253,0.49450204,0.4690242,0.03647377,-0.45802826,negative
5711,v1_terse,ChatGPT,0.8814,0.1179,0.15780342,0.7523259,0.089870684,-0.06793273,neutral
5711,v2_empathetic,ChatGPT,0.884,0.1179,0.7555504,0.23069547,0.013754143,-0.74179626,negative
5711,v3_structured,ChatGPT,0.6249,0.1179,0.4655715,0.51960653,0.0148220165,-0.4507495,neutral
5708,v3_structured,ChatGPT,-0.7579,-0.7579,0.5852484,0.40141466,0.013336938,-0.57191145,negative
5710,v2_empathetic,ChatGPT,0.9201,0.0253,0.5165813,0.43723288,0.04618581,-0.47039548,negative
5708,v2_empathetic,ChatGPT,0.9081,-0.7579,0.47806922,0.46837857,0.053552125,-0.4245171,negative
5708,v1_terse,ChatGPT,0.1531,-0.7579,0.4809853,0.48896116,0.030053576,-0.45093173,neutral
5717,v1_terse,ChatGPT,0.8176,0.9001,0.0526661,0.7013739,0.24596009,0.19329399,neutral
5717,v3_structured,ChatGPT,-0.4939,0.9001,0.62622404,0.36320347,0.010572511,-0.61565155,negative
5710,v3_structured,ChatGPT,-0.2732,0.0253,0.22208466,0.75405127,0.02386407,-0.19822058,neutral
5717,v2_empathetic,ChatGPT,0.7861,0.9001,0.44854954,0.47619438,0.07525604,-0.3732935,neutral
5730,v1_terse,ChatGPT,-0.2903,-0.9871,0.40926063,0.552279,0.03846041,-0.37080023,neutral
5729,v3_structured,ChatGPT,-0.5683,0.25,0.5372956,0.4517645,0.010939969,-0.5263556,negative
5729,v1_terse,ChatGPT,-0.7184,0.25,0.42083552,0.5545091,0.024655296,-0.39618024,neutral
5729,v2_empathetic,ChatGPT,0.0439,0.25,0.75204,0.22758015,0.020379795,-0.73166025,negative
5736,v3_structured,ChatGPT,-0.7351,-0.9103,0.5268278,0.458108,0.015064109,-0.5117637,negative
5737,v3_structured,ChatGPT,-0.5106,-0.591,0.39512807,0.5869804,0.01789156,-0.37723652,neutral
5738,v1_terse,ChatGPT,0.5574,-0.9135,0.6501818,0.33212897,0.017689306,-0.6324925,negative
5730,v2_empathetic,ChatGPT,0.6577,-0.9871,0.6100004,0.35052425,0.03947536,-0.570525,negative
5738,v3_structured,ChatGPT,-0.7783,-0.9135,0.62084913,0.36840552,0.010745372,-0.6101038,negative
5736,v1_terse,ChatGPT,0.7027,-0.9103,0.64132327,0.33886972,0.019807009,-0.6215163,negative
5737,v2_empathetic,ChatGPT,0.1796,-0.591,0.6876705,0.2841571,0.02817234,-0.6594982,negative
5730,v3_structured,ChatGPT,-0.802,-0.9871,0.5047699,0.47990713,0.015322922,-0.489447,negative
5738,v2_empathetic,ChatGPT,0.5439,-0.9135,0.8229499,0.16342854,0.013621526,-0.8093284,negative
5744,v2_empathetic,ChatGPT,0.729,-0.9747,0.77208465,0.2117355,0.016179845,-0.7559048,negative
5744,v3_structured,ChatGPT,-0.8591,-0.9747,0.63877404,0.3509224,0.010303575,-0.6284705,negative
5746,v1_terse,ChatGPT,-0.2799,-0.7351,0.34510604,0.61800885,0.0368851,-0.30822092,neutral
5746,v3_structured,ChatGPT,-0.9118,-0.7351,0.5168109,0.46735793,0.015831176,-0.5009797,negative
5748,v1_terse,ChatGPT,0.8271,-0.128,0.097856216,0.78066975,0.12147401,0.023617797,neutral
5736,v2_empathetic,ChatGPT,0.8707,-0.9103,0.5832382,0.37719905,0.039562766,-0.5436754,negative
5749,v1_terse,ChatGPT,-0.3544,0.7227,0.6612948,0.3186588,0.020046355,-0.64124846,negative
5744,v1_terse,ChatGPT,-0.4543,-0.9747,0.8731823,0.120247684,0.0065700263,-0.86661226,negative
5748,v3_structured,ChatGPT,-0.4588,-0.128,0.4817951,0.5047093,0.013495579,-0.4682995,neutral
5737,v1_terse,ChatGPT,0.4215,-0.591,0.20793095,0.7401214,0.05194757,-0.15598339,neutral
5749,v2_empathetic,ChatGPT,0.6731,0.7227,0.66239995,0.30689868,0.030701302,-0.63169867,negative
5751,v1_terse,ChatGPT,0.0836,-0.7003,0.55055225,0.42322022,0.026227495,-0.5243248,negative
5751,v2_empathetic,ChatGPT,0.8599,-0.7003,0.85807306,0.1332984,0.008628546,-0.8494445,negative
5751,v3_structured,ChatGPT,-0.7506,-0.7003,0.66120577,0.3294028,0.00939142,-0.65181434,negative
5748,v2_empathetic,ChatGPT,0.1531,-0.128,0.7062706,0.26362792,0.030101473,-0.6761691,negative
5746,v2_empathetic,ChatGPT,-0.5563,-0.7351,0.73907995,0.23855478,0.022365266,-0.7167147,negative
5754,v3_structured,ChatGPT,-0.3182,-0.25,0.33379674,0.646448,0.019755296,-0.31404144,neutral
5754,v2_empathetic,ChatGPT,0.8545,-0.25,0.48004782,0.4605511,0.059401117,-0.4206467,negative
5749,v3_structured,ChatGPT,-0.296,0.7227,0.5652468,0.42208958,0.012663541,-0.5525833,negative
5754,v1_terse,ChatGPT,0.34,-0.25,0.059399813,0.7454296,0.1951707,0.13577089,neutral
5764,v1_terse,ChatGPT,0.1343,-0.9937,0.73521954,0.24946348,0.015316996,-0.7199025,negative
5763,v2_empathetic,ChatGPT,0.7659,-0.9813,0.72360826,0.24689476,0.029496944,-0.6941113,negative
5763,v1_terse,ChatGPT,0.8283,-0.9813,0.71390337,0.27117053,0.014926162,-0.69897723,negative
5763,v3_structured,ChatGPT,-0.5423,-0.9813,0.5619294,0.42689833,0.01117225,-0.55075717,negative
5767,v2_empathetic,ChatGPT,0.3204,-0.7906,0.85233563,0.13707276,0.010591658,-0.84174395,negative
5764,v2_empathetic,ChatGPT,0.7597,-0.9937,0.6229369,0.34267336,0.034389753,-0.58854717,negative
5770,v1_terse,ChatGPT,0.7096,-0.657,0.2887828,0.6105812,0.10063599,-0.18814681,neutral
5765,v2_empathetic,ChatGPT,0.8074,-0.874,0.6199982,0.3499409,0.030060962,-0.58993727,negative
5767,v1_terse,ChatGPT,0.9067,-0.7906,0.028898116,0.33566055,0.6354414,0.6065433,positive
5765,v3_structured,ChatGPT,-0.5574,-0.874,0.6018804,0.38624457,0.011875078,-0.5900053,negative
5771,v3_structured,ChatGPT,-0.7579,-0.9246,0.5089792,0.4776578,0.013363001,-0.4956162,negative
5765,v1_terse,ChatGPT,0.8271,-0.874,0.044533156,0.6663199,0.28914696,0.2446138,neutral
5771,v2_empathetic,ChatGPT,0.833,-0.9246,0.7216577,0.25821486,0.020127503,-0.7015302,negative
5764,v3_structured,ChatGPT,-0.8879,-0.9937,0.6529211,0.33665547,0.010423454,-0.6424976,negative
5770,v3_structured,ChatGPT,-0.2263,-0.657,0.054663617,0.7753911,0.1699453,0.115281686,neutral
5771,v1_terse,ChatGPT,0.8074,-0.9246,0.049487647,0.7107965,0.23971598,0.19022833,neutral
5767,v3_structured,ChatGPT,-0.7017,-0.7906,0.62615913,0.36132666,0.012514204,-0.61364496,negative
5782,v2_empathetic,ChatGPT,0.8666,-0.7201,0.6558543,0.30446035,0.039685365,-0.6161689,negative
5784,v1_terse,ChatGPT,-0.0772,-0.9253,0.5493237,0.4288019,0.0218744,-0.52744925,negative
5786,v1_terse,ChatGPT,0.1574,-0.9499,0.1551203,0.6940902,0.15078953,-0.004330769,neutral
5782,v3_structured,ChatGPT,-0.4939,-0.7201,0.55228806,0.43094325,0.016768716,-0.53551936,negative
5770,v2_empathetic,ChatGPT,0.8648,-0.657,0.59174204,0.36677125,0.04148671,-0.5502553,negative
5784,v2_empathetic,ChatGPT,-0.5709,-0.9253,0.81080955,0.1736456,0.0155448,-0.7952648,negative
5784,v3_structured,ChatGPT,-0.8176,-0.9253,0.6276415,0.36049172,0.011866778,-0.61577475,negative
5782,v1_terse,ChatGPT,-0.5719,-0.7201,0.48116732,0.4961762,0.022656532,-0.4585108,neutral
5786,v2_empathetic,ChatGPT,0.6164,-0.9499,0.70517427,0.2765346,0.018291146,-0.6868831,negative
5793,v2_empathetic,ChatGPT,0.8537,-0.9899,0.5495323,0.41077912,0.03968855,-0.50984377,negative
5786,v3_structured,ChatGPT,-0.5267,-0.9499,0.24050742,0.73459846,0.024894115,-0.2156133,neutral
5793,v1_terse,ChatGPT,0.8236,-0.9899,0.044837862,0.7526017,0.20256056,0.1577227,neutral
5793,v3_structured,ChatGPT,0.0258,-0.9899,0.33049354,0.65144247,0.018063975,-0.31242958,neutral
5794,v2_empathetic,ChatGPT,-0.5267,-0.467,0.84041935,0.14861158,0.01096904,-0.8294503,negative
5795,v1_terse,ChatGPT,0.5106,-0.7227,0.5833659,0.39289492,0.02373918,-0.55962676,negative
5795,v2_empathetic,ChatGPT,0.8658,-0.7227,0.8445665,0.14385772,0.011575754,-0.83299077,negative
5795,v3_structured,ChatGPT,-0.5859,-0.7227,0.6642225,0.32481265,0.010964887,-0.6532576,negative
5794,v1_terse,ChatGPT,0.6124,-0.467,0.30512172,0.6544028,0.0404755,-0.26464623,neutral
5797,v3_structured,ChatGPT,0.0258,-0.7766,0.42185143,0.560447,0.01770166,-0.40414977,neutral
5797,v2_empathetic,ChatGPT,0.5764,-0.7766,0.6686987,0.3015428,0.029758528,-0.6389402,negative
5794,v3_structured,ChatGPT,-0.8271,-0.467,0.56472033,0.42151493,0.013764755,-0.5509556,negative
5803,v2_empathetic,ChatGPT,-0.3692,-0.755,0.7702736,0.21567921,0.014047169,-0.7562265,negative
5805,v1_terse,ChatGPT,0.0516,-0.9153,0.5553913,0.42124304,0.023365587,-0.5320257,negative
5803,v1_terse,ChatGPT,0.6908,-0.755,0.06024089,0.708398,0.23136118,0.17112029,neutral
5808,v2_empathetic,ChatGPT,0.3883,0.8015,0.7609971,0.2234949,0.015508051,-0.74548906,negative
